"peakid","mz","rt","into","chemid","dbid","dbname"
284,152.070476690479,74.7210001945496,648656.685396094,30,"IROA_P01W80","PYRIDOXINE"
285,134.059774925276,74.7210001945496,154320.915871167,30,"IROA_P01W80","PYRIDOXINE"
286,171.084040446157,74.7210001945496,141015.575416488,30,"IROA_P01W80","PYRIDOXINE"
287,153.073471461832,74.7210001945496,56434.971519891,30,"IROA_P01W80","PYRIDOXINE"
288,170.182696450955,74.7210001945496,48320.5588892932,30,"IROA_P01W80","PYRIDOXINE"
289,170.121597762111,74.7210001945496,11826.126248396,30,"IROA_P01W80","PYRIDOXINE"
290,332.076910239642,75.9729981422424,880165.8861841,31,"IROA_P01W81","DAMP"
291,333.078161228094,75.9729981422424,124817.722614047,31,"IROA_P01W81","DAMP"
292,136.061624130533,75.9729981422424,94263.6603126171,31,"IROA_P01W81","DAMP"
293,354.057349436912,75.9729981422424,67861.1792813054,31,"IROA_P01W81","DAMP"
294,335.063926341744,40.9179997444153,447726.171628005,32,"IROA_P01W83","NICOTINAMIDE MONONUCLEOTIDE"
295,669.121029247344,40.9179997444153,73992.0084031532,32,"IROA_P01W83","NICOTINAMIDE MONONUCLEOTIDE"
296,123.05503430413,40.9179997444153,73385.2567334223,32,"IROA_P01W83","NICOTINAMIDE MONONUCLEOTIDE"
297,336.066798936429,40.9179997444153,54396.9136140186,32,"IROA_P01W83","NICOTINAMIDE MONONUCLEOTIDE"
298,234.997590224618,40.9179997444153,33820.3123709712,32,"IROA_P01W83","NICOTINAMIDE MONONUCLEOTIDE"
299,241.101738220411,286.368999481201,1759650.08206753,33,"IROA_P01W87","DIETHANOLAMINE"
300,242.103241543087,286.368999481201,266953.8456841,33,"IROA_P01W87","DIETHANOLAMINE"
301,106.086184266607,286.368999481201,112908.530555539,33,"IROA_P01W87","DIETHANOLAMINE"
302,263.08212331457,286.368999481201,110079.324630011,33,"IROA_P01W87","DIETHANOLAMINE"
303,243.09789591272,286.368999481201,109877.236118009,33,"IROA_P01W87","DIETHANOLAMINE"
304,148.042096964388,286.368999481201,67858.9709700354,33,"IROA_P01W87","DIETHANOLAMINE"
305,241.221769974754,286.368999481201,65874.1163536906,33,"IROA_P01W87","DIETHANOLAMINE"
306,241.346656936309,286.368999481201,22443.1689279672,33,"IROA_P01W87","DIETHANOLAMINE"
307,223.089317751267,286.368999481201,20826.3084787808,33,"IROA_P01W87","DIETHANOLAMINE"
308,325.052024718982,286.368999481201,14820.3889419019,33,"IROA_P01W87","DIETHANOLAMINE"
309,264.084747776652,286.368999481201,13637.7774691926,33,"IROA_P01W87","DIETHANOLAMINE"
310,285.063504466864,286.368999481201,13637.2648557136,33,"IROA_P01W87","DIETHANOLAMINE"
311,244.099798615058,286.368999481201,12511.8219073201,33,"IROA_P01W87","DIETHANOLAMINE"
312,247.107646938296,295.611991882324,639256.328937147,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
313,269.089537923933,295.611991882324,394555.454518194,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
314,188.070459096253,295.611991882324,285297.800337894,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
315,201.102019740941,295.611991882324,249937.978875033,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
316,159.091321663828,295.611991882324,188708.431284811,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
317,229.096908404726,295.611991882324,153765.848556034,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
318,291.071401664532,295.611991882324,139025.705662974,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
319,248.1105332157,295.611991882324,93055.7312055626,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
320,537.171518307634,295.611991882324,84884.2141756199,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
321,559.154015048348,295.611991882324,78190.8102032227,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
322,205.096787526537,295.611991882324,77888.0823795863,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
323,270.09272969311,295.611991882324,57046.5455137918,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
324,130.064585069329,295.611991882324,56780.526976332,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
325,170.059611524465,295.611991882324,44152.561582427,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
326,827.236098564491,295.611991882324,40603.9684477961,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
327,531.154753609137,295.611991882324,38618.7481834727,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
328,189.073439824878,295.611991882324,34172.3438132005,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
329,202.10475649457,295.611991882324,33154.8349969905,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
330,146.059329899644,295.611991882324,27948.0416192278,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
331,132.080221308902,295.611991882324,26945.9461315377,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
332,230.098263025125,295.611991882324,26683.546131451,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
333,144.080009535526,295.611991882324,25801.8724948615,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
334,538.174651227876,295.611991882324,24892.2210054659,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
335,160.093413456938,295.611991882324,23375.7644392361,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
336,560.156984715766,295.611991882324,22775.5449083018,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
337,1095.32043084476,295.611991882324,21747.1582003777,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
338,553.137160972365,295.611991882324,20897.097817698,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
339,292.07431778768,295.611991882324,20107.2055519155,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
340,828.239569072002,295.611991882324,18269.0561347128,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
341,187.085796776055,295.611991882324,16619.8430694866,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
342,142.06445071482,295.611991882324,14653.8998316122,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
343,247.230247812039,295.611991882324,13707.2923650267,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
344,331.059659124618,295.611991882324,12626.6352500717,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
345,1096.32319553337,295.611991882324,12579.3863321927,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
346,1089.30124504705,295.611991882324,12459.9212759595,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
347,285.061575837917,295.611991882324,11236.3053123363,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
348,143.07177795837,295.611991882324,11104.7742885738,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
349,118.064573043774,295.611991882324,10955.6953163437,34,"IROA_P01W93","N-ACETYL-D-TRYPTOPHAN"
350,244.079763009715,34.9789988994598,629966.655874195,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
351,244.079572687062,34.9789988994598,377402.258732827,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
352,139.066740337711,34.9789988994598,58469.6321737726,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
353,245.08252007214,34.9789988994598,54829.6023286773,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
354,138.054856289235,34.9789988994598,54523.3751896856,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
355,204.086558629512,34.9789988994598,54054.5926264377,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
356,204.086671862793,34.9789988994598,45972.6972720604,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
357,186.076048261924,34.9789988994598,44587.0812356502,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
358,245.082084454435,34.9789988994598,35368.76835024,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
359,465.168990366086,34.9789988994598,25182.4716463809,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
360,306.049253469867,34.9789988994598,21778.7581654124,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
361,360.156553133184,34.9789988994598,19273.9861361977,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
362,126.05474537575,34.9789988994598,18994.5739500191,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
363,138.054660278957,34.9789988994598,18957.0784125566,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
364,186.075677643482,34.9789988994598,18473.1987319601,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
365,306.049702876372,34.9789988994598,16394.5478135411,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
366,241.070630831636,34.9789988994598,13686.5987356869,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
367,465.168942829672,34.9789988994598,12048.4324421622,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
368,241.070717858323,34.9789988994598,11076.6212865534,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
369,126.054669748311,34.9789988994598,6792.79350000344,35,"IROA_P01W95","N-ACETYL-D-MANNOSAMINE"
370,135.066547546345,31.4159989356995,234344.601754747,36,"IROA_P01W96","D-GLUCOSE-6-PHOSPHATE"
371,152.092860491876,31.4159989356995,90290.0751256139,36,"IROA_P01W96","D-GLUCOSE-6-PHOSPHATE"
372,283.019602524992,31.4159989356995,70182.9031215201,36,"IROA_P01W96","D-GLUCOSE-6-PHOSPHATE"
373,88.0581057453666,31.4159989356995,26383.4071249093,36,"IROA_P01W96","D-GLUCOSE-6-PHOSPHATE"
374,559.015559913859,31.4159989356995,22983.5333821452,36,"IROA_P01W96","D-GLUCOSE-6-PHOSPHATE"
375,191.10287676827,28.7190002202988,712128.607878001,37,"IROA_P02W01","LL-2,6-DIAMINOHEPTANEDIOATE"
376,213.084405132942,28.7190002202988,93685.2468729999,37,"IROA_P02W01","LL-2,6-DIAMINOHEPTANEDIOATE"
377,128.070384333611,28.7190002202988,90964.4160544002,37,"IROA_P02W01","LL-2,6-DIAMINOHEPTANEDIOATE"
378,173.091709087401,28.7190002202988,70256.61420194,37,"IROA_P02W01","LL-2,6-DIAMINOHEPTANEDIOATE"
379,192.105237390388,28.7190002202988,61801.6710110821,37,"IROA_P02W01","LL-2,6-DIAMINOHEPTANEDIOATE"
380,419.144432985929,28.7190002202988,29152.1778597349,37,"IROA_P02W01","LL-2,6-DIAMINOHEPTANEDIOATE"
381,162.075884448979,36.360000371933,273963.85509744,38,"IROA_P02W02","ALPHA-AMINOADIPATE"
382,144.06527021119,36.360000371933,205540.344839697,38,"IROA_P02W02","ALPHA-AMINOADIPATE"
383,361.091543652415,36.360000371933,30702.1682244276,38,"IROA_P02W02","ALPHA-AMINOADIPATE"
384,184.057595011673,36.360000371933,27598.4616235601,38,"IROA_P02W02","ALPHA-AMINOADIPATE"
385,477.170667595966,59.2170006036758,772091.732940105,39,"IROA_P02W03","DEOXYCYTIDINE"
386,455.188755294201,59.2170006036758,604352.54286703,39,"IROA_P02W03","DEOXYCYTIDINE"
387,112.050628548682,59.2170006036758,287909.98773012,39,"IROA_P02W03","DEOXYCYTIDINE"
388,478.172918713644,59.2170006036758,162828.869388876,39,"IROA_P02W03","DEOXYCYTIDINE"
389,250.079769057859,59.2170006036758,160310.096346411,39,"IROA_P02W03","DEOXYCYTIDINE"
390,456.19114129674,59.2170006036758,128308.328123048,39,"IROA_P02W03","DEOXYCYTIDINE"
391,479.174554418787,59.2170006036758,29918.9514220237,39,"IROA_P02W03","DEOXYCYTIDINE"
392,457.192903649648,59.2170006036758,22601.1927581292,39,"IROA_P02W03","DEOXYCYTIDINE"
393,251.082140720699,59.2170006036758,17365.6739497236,39,"IROA_P02W03","DEOXYCYTIDINE"
394,113.052695115312,59.2170006036758,14437.8040719515,39,"IROA_P02W03","DEOXYCYTIDINE"
395,312.049880944723,59.2170006036758,11563.7501157215,39,"IROA_P02W03","DEOXYCYTIDINE"
396,260.053685541532,29.4899994134903,126966.935753848,40,"IROA_P02W05","D-GLUCOSAMINE 6-PHOSPHATE"
397,282.035516500834,29.4899994134903,87389.8941999375,40,"IROA_P02W05","D-GLUCOSAMINE 6-PHOSPHATE"
398,519.100312641765,29.4899994134903,79379.3656255587,40,"IROA_P02W05","D-GLUCOSAMINE 6-PHOSPHATE"
399,206.021547623638,29.4899994134903,61100.5326940694,40,"IROA_P02W05","D-GLUCOSAMINE 6-PHOSPHATE"
400,242.043053919069,29.4899994134903,49879.8596906997,40,"IROA_P02W05","D-GLUCOSAMINE 6-PHOSPHATE"
401,126.055047092768,29.4899994134903,44849.5834505879,40,"IROA_P02W05","D-GLUCOSAMINE 6-PHOSPHATE"
402,224.032319652168,29.4899994134903,43859.5080532967,40,"IROA_P02W05","D-GLUCOSAMINE 6-PHOSPHATE"
403,290.066202820505,265.822992324829,101365.801815856,41,"IROA_P02W07","3-DEHYDROSHIKIMATE"
404,334.029827979282,265.822992324829,17840.5349373974,41,"IROA_P02W07","3-DEHYDROSHIKIMATE"
405,291.069315956967,265.822992324829,15603.0837492793,41,"IROA_P02W07","3-DEHYDROSHIKIMATE"
406,402.179399684143,349.448003768921,1579087.74023707,42,"IROA_P02W08","BIS(3-AMINOPROPYL)AMINE"
407,403.180967721075,349.448003768921,449329.893408117,42,"IROA_P02W08","BIS(3-AMINOPROPYL)AMINE"
408,404.176241550472,349.448003768921,205425.117633255,42,"IROA_P02W08","BIS(3-AMINOPROPYL)AMINE"
409,193.079238500801,349.448003768921,105969.7698153,42,"IROA_P02W08","BIS(3-AMINOPROPYL)AMINE"
410,464.099886164168,349.448003768921,102418.355809323,42,"IROA_P02W08","BIS(3-AMINOPROPYL)AMINE"
411,466.098231969539,349.448003768921,56193.606890441,42,"IROA_P02W08","BIS(3-AMINOPROPYL)AMINE"
412,402.335154800356,349.448003768921,53944.5226506436,42,"IROA_P02W08","BIS(3-AMINOPROPYL)AMINE"
413,405.177066050368,349.448003768921,40919.0827159168,42,"IROA_P02W08","BIS(3-AMINOPROPYL)AMINE"
414,458.098047556652,349.448003768921,34993.9663305141,42,"IROA_P02W08","BIS(3-AMINOPROPYL)AMINE"
415,309.120270670691,349.448003768921,25701.2679294135,42,"IROA_P02W08","BIS(3-AMINOPROPYL)AMINE"
416,465.102170957002,349.448003768921,24575.7899441954,42,"IROA_P02W08","BIS(3-AMINOPROPYL)AMINE"
417,460.093938411921,349.448003768921,17656.7455591072,42,"IROA_P02W08","BIS(3-AMINOPROPYL)AMINE"
418,402.494886270405,349.448003768921,16257.0602356763,42,"IROA_P02W08","BIS(3-AMINOPROPYL)AMINE"
419,194.081690316765,349.448003768921,13044.6650683046,42,"IROA_P02W08","BIS(3-AMINOPROPYL)AMINE"
420,269.062593588179,40.9829986095428,146559.917831354,43,"IROA_P02W09","HOMOCYSTEINE"
421,291.044632067873,40.9829986095428,105231.16950641,43,"IROA_P02W09","HOMOCYSTEINE"
422,136.04236623603,40.9829986095428,50725.9027517785,43,"IROA_P02W09","HOMOCYSTEINE"
423,270.064664784597,40.9829986095428,16117.8747782768,43,"IROA_P02W09","HOMOCYSTEINE"
424,271.05923193934,40.9829986095428,14602.5287450538,43,"IROA_P02W09","HOMOCYSTEINE"
425,313.025923039954,40.9829986095428,13712.12384429,43,"IROA_P02W09","HOMOCYSTEINE"
426,181.072496049085,165.60200214386,853112.137401997,44,"IROA_P02W10","THEOPHYLLINE"
427,203.053995187376,165.60200214386,249723.574436776,44,"IROA_P02W10","THEOPHYLLINE"
428,182.074489997426,165.60200214386,77590.527222836,44,"IROA_P02W10","THEOPHYLLINE"
429,181.177189726028,165.60200214386,26665.9496394516,44,"IROA_P02W10","THEOPHYLLINE"
430,383.11804343598,165.60200214386,26399.9506766551,44,"IROA_P02W10","THEOPHYLLINE"
431,204.056255707704,165.60200214386,21067.5202598516,44,"IROA_P02W10","THEOPHYLLINE"
432,265.024121366311,165.60200214386,19286.4882352493,44,"IROA_P02W10","THEOPHYLLINE"
433,498.901517922182,709.033527374268,379661.408176438,45,"IROA_P02W11","LEUCINE"
434,838.839104972631,709.033527374268,204524.293181553,45,"IROA_P02W11","LEUCINE"
435,1042.80303006229,709.033527374268,87385.8593719525,45,"IROA_P02W11","LEUCINE"
436,1110.79055427608,709.033527374268,72865.4537489398,45,"IROA_P02W11","LEUCINE"
437,365.105658493884,35.5250000953674,588368.195784907,46,"IROA_P02W12","D-(+)-TREHALOSE"
438,360.149699618843,35.5250000953674,200904.672690692,46,"IROA_P02W12","D-(+)-TREHALOSE"
439,366.108508882522,35.5250000953674,77730.9433482694,46,"IROA_P02W12","D-(+)-TREHALOSE"
440,362.096948550316,35.5250000953674,29945.8039440497,46,"IROA_P02W12","D-(+)-TREHALOSE"
441,361.152795978982,35.5250000953674,27688.6050723898,46,"IROA_P02W12","D-(+)-TREHALOSE"
442,325.112613039137,35.5250000953674,21934.1708572007,46,"IROA_P02W12","D-(+)-TREHALOSE"
443,427.075334397373,35.5250000953674,20380.7940609418,46,"IROA_P02W12","D-(+)-TREHALOSE"
444,481.183016278588,35.5250000953674,18831.9136448614,46,"IROA_P02W12","D-(+)-TREHALOSE"
445,211.551647281182,35.5250000953674,11980.823583094,46,"IROA_P02W12","D-(+)-TREHALOSE"
446,118.08680078525,33.406001329422,622809.605683635,47,"IROA_P02W13","BETAINE"
447,257.146651410726,33.406001329422,260971.761142271,47,"IROA_P02W13","BETAINE"
448,140.067793195365,33.406001329422,73781.4896412584,47,"IROA_P02W13","BETAINE"
449,235.164448669311,33.406001329422,36477.2061272217,47,"IROA_P02W13","BETAINE"
450,119.089123779294,33.406001329422,35883.3083201343,47,"IROA_P02W13","BETAINE"
451,258.149567277988,33.406001329422,29140.0706381698,47,"IROA_P02W13","BETAINE"
452,188.070716689213,161.428999900818,1119417.85567376,48,"IROA_P02W14","D-TRYPTOPHAN"
453,200.105115813244,161.428999900818,1101900.9699528,48,"IROA_P02W14","D-TRYPTOPHAN"
454,218.12809915131,161.428999900818,182001.529554366,48,"IROA_P02W14","D-TRYPTOPHAN"
455,199.101935415705,161.428999900818,147827.924319768,48,"IROA_P02W14","D-TRYPTOPHAN"
456,189.073381192324,161.428999900818,140472.753717663,48,"IROA_P02W14","D-TRYPTOPHAN"
457,146.059642710289,161.428999900818,125815.015370362,48,"IROA_P02W14","D-TRYPTOPHAN"
458,205.096906733311,161.428999900818,115167.482312046,48,"IROA_P02W14","D-TRYPTOPHAN"
459,144.080247101673,161.428999900818,111373.734525896,48,"IROA_P02W14","D-TRYPTOPHAN"
460,156.086822820205,161.428999900818,107683.495746301,48,"IROA_P02W14","D-TRYPTOPHAN"
461,155.110696359897,161.428999900818,101192.400974191,48,"IROA_P02W14","D-TRYPTOPHAN"
462,127.088709046192,161.428999900818,71006.9395369468,48,"IROA_P02W14","D-TRYPTOPHAN"
463,118.064776489513,161.428999900818,63901.486051311,48,"IROA_P02W14","D-TRYPTOPHAN"
464,170.059584821907,161.428999900818,51622.0836693677,48,"IROA_P02W14","D-TRYPTOPHAN"
465,240.109893658648,161.428999900818,49012.731713574,48,"IROA_P02W14","D-TRYPTOPHAN"
466,227.078651750274,161.428999900818,46966.6437227465,48,"IROA_P02W14","D-TRYPTOPHAN"
467,182.093571428204,161.428999900818,42776.8962963329,48,"IROA_P02W14","D-TRYPTOPHAN"
468,171.117429916299,161.428999900818,41206.6621439641,48,"IROA_P02W14","D-TRYPTOPHAN"
469,154.104482593457,161.428999900818,40006.25052052,48,"IROA_P02W14","D-TRYPTOPHAN"
470,249.060571651759,161.428999900818,37877.4389136674,48,"IROA_P02W14","D-TRYPTOPHAN"
471,188.177337744073,161.428999900818,35704.9617862066,48,"IROA_P02W14","D-TRYPTOPHAN"
472,200.214786866426,161.428999900818,34524.3786038482,48,"IROA_P02W14","D-TRYPTOPHAN"
473,262.091825937048,161.428999900818,33485.4153553209,48,"IROA_P02W14","D-TRYPTOPHAN"
474,159.091157471423,161.428999900818,33312.1457888104,48,"IROA_P02W14","D-TRYPTOPHAN"
475,143.072455087974,161.428999900818,31848.2111818725,48,"IROA_P02W14","D-TRYPTOPHAN"
476,126.082116527422,161.428999900818,29875.1986019874,48,"IROA_P02W14","D-TRYPTOPHAN"
477,217.126196988403,161.428999900818,26996.4088776903,48,"IROA_P02W14","D-TRYPTOPHAN"
478,714.235656599197,161.428999900818,24638.6798544998,48,"IROA_P02W14","D-TRYPTOPHAN"
479,142.107512181647,161.428999900818,23450.2857779584,48,"IROA_P02W14","D-TRYPTOPHAN"
480,460.164451878249,161.428999900818,21897.2326994262,48,"IROA_P02W14","D-TRYPTOPHAN"
481,132.080217217791,161.428999900818,21052.8754809815,48,"IROA_P02W14","D-TRYPTOPHAN"
482,153.096517332699,161.428999900818,20492.8592002273,48,"IROA_P02W14","D-TRYPTOPHAN"
483,727.267149879933,161.428999900818,19757.7328502542,48,"IROA_P02W14","D-TRYPTOPHAN"
484,117.057322357191,161.428999900818,19695.2234679626,48,"IROA_P02W14","D-TRYPTOPHAN"
485,198.098074212228,161.428999900818,18857.9871735932,48,"IROA_P02W14","D-TRYPTOPHAN"
486,124.083994140239,161.428999900818,18615.8048895249,48,"IROA_P02W14","D-TRYPTOPHAN"
487,142.064574524185,161.428999900818,16623.6566025671,48,"IROA_P02W14","D-TRYPTOPHAN"
488,488.163226320422,161.428999900818,15808.4571228609,48,"IROA_P02W14","D-TRYPTOPHAN"
489,115.053911489222,161.428999900818,14755.4081662278,48,"IROA_P02W14","D-TRYPTOPHAN"
490,206.099571736905,161.428999900818,14168.8780998164,48,"IROA_P02W14","D-TRYPTOPHAN"
491,447.132739718117,161.428999900818,12622.0786548532,48,"IROA_P02W14","D-TRYPTOPHAN"
492,190.075766793029,161.428999900818,12345.0591034781,48,"IROA_P02W14","D-TRYPTOPHAN"
493,188.11256401115,161.428999900818,10522.0796826718,48,"IROA_P02W14","D-TRYPTOPHAN"
494,701.203523950473,161.428999900818,9825.08020421649,48,"IROA_P02W14","D-TRYPTOPHAN"
495,220.082347397732,60.1160001754761,1093888.42847977,49,"IROA_P02W16","O-SUCCINYL-L-HOMOSERINE"
496,242.06354020315,60.1160001754761,318238.005464328,49,"IROA_P02W16","O-SUCCINYL-L-HOMOSERINE"
497,221.084716329598,60.1160001754761,109224.816290968,49,"IROA_P02W16","O-SUCCINYL-L-HOMOSERINE"
498,477.102831921702,60.1160001754761,38951.2493519836,49,"IROA_P02W16","O-SUCCINYL-L-HOMOSERINE"
499,220.197603398644,60.1160001754761,34390.6537513834,49,"IROA_P02W16","O-SUCCINYL-L-HOMOSERINE"
500,243.066474498539,60.1160001754761,26776.4691159275,49,"IROA_P02W16","O-SUCCINYL-L-HOMOSERINE"
501,102.054914227562,60.1160001754761,25384.5368608227,49,"IROA_P02W16","O-SUCCINYL-L-HOMOSERINE"
502,264.045025033919,60.1160001754761,22181.269259546,49,"IROA_P02W16","O-SUCCINYL-L-HOMOSERINE"
503,202.070544368964,60.1160001754761,18746.2876383837,49,"IROA_P02W16","O-SUCCINYL-L-HOMOSERINE"
504,222.086127649644,60.1160001754761,16495.0295258693,49,"IROA_P02W16","O-SUCCINYL-L-HOMOSERINE"
505,258.031285865899,60.1160001754761,13415.9298657525,49,"IROA_P02W16","O-SUCCINYL-L-HOMOSERINE"
